381,184
156,183
273,183
283,183
365,183
418,183
323,182
353,182
425,181
388,179
528,179
390,178
499,178
297,177
466,177
247,176
375,176
451,176
346,175
352,175
494,175
509,175
392,174
422,173
431,173
548,173
681,173
742,173
396,171
370,170
389,170
259,169
261,169
496,169
290,168
400,168
439,168
441,168
535,168
549,168
241,166
442,166
449,166
308,165
433,165
438,164
469,164
483,164
475,163
498,163
325,162
356,161
474,160
490,160
406,159
463,159
486,159
416,158
464,158
410,157
476,157
566,157
539,156
391,155
429,155
520,155
333,154
362,154
420,154
435,154
559,154
102,153
470,153
506,153
635,153
455,152
468,152
452,151
454,151
574,151
397,150
569,150
414,149
458,149
350,148
478,147
538,147
550,147
600,147
412,146
694,146
384,145
669,144
367,143
537,143
564,142
631,142
741,142
377,141
378,141
379,141
380,141
636,141
403,140
450,140
479,140
507,140
519,140
532,140
424,139
447,139
561,139
317,138
408,138
516,137
542,137
698,137
522,136
618,136
373,135
461,135
511,135
579,135
514,134
540,134
578,134
837,134
395,133
444,133
558,133
257,132
306,132
415,132
497,132
565,132
232,131
481,131
488,131
510,131
525,131
489,130
575,130
585,130
546,129
382,128
504,128
515,128
589,128
606,128
676,128
898,128
359,127
471,127
547,127
563,127
500,126
536,126
551,126
720,126
453,125
503,125
175,124
188,124
584,124
765,124
624,123
524,122
545,122
634,122
693,122
707,122
460,121
630,121
505,120
652,120
690,120
708,120
459,119
465,119
534,119
633,119
477,118
517,118
568,118
482,117
502,117
705,117
194,116
413,116
573,116
649,116
682,116
612,115
312,114
446,114
599,114
611,114
462,113
608,113
609,113
670,113
838,113
472,112
480,112
596,112
679,112
785,112
613,111
638,111
659,111
721,111
428,110
553,110
703,110
580,109
583,109
610,109
648,109
661,109
709,109
337,108
570,108
572,108
576,108
626,108
640,108
419,107
426,107
473,107
523,107
554,107
512,106
671,106
747,106
843,106
527,105
653,105
691,105
331,104
595,104
680,104
729,104
787,104
491,103
526,103
543,103
628,103
695,103
772,103
808,103
492,102
513,102
654,102
533,101
598,100
643,100
656,100
657,100
665,100
796,100
801,100
686,99
467,98
531,98
581,98
655,98
687,98
404,97
664,97
430,96
432,96
571,96
735,96
529,95
557,95
700,95
743,95
813,95
833,95
371,94
423,94
456,94
556,94
641,94
672,94
757,94
865,94
597,93
675,93
704,93
744,93
752,93
753,93
775,93
776,93
831,93
867,93
904,93
689,92
745,92
666,91
702,91
737,91
804,91
821,91
894,91
436,90
560,90
732,90
809,90
841,90
853,90
868,90
684,89
859,89
508,88
662,88
738,88
771,88
780,88
802,88
895,88
979,88
495,87
774,87
792,87
562,86
620,86
722,86
789,86
484,85
718,85
719,85
777,85
795,85
820,85
826,85
874,85
915,85
338,84
712,84
784,84
883,84
555,83
617,83
683,83
731,83
761,83
768,83
855,83
862,83
884,83
521,82
603,82
726,82
793,82
854,82
857,82
885,82
592,81
622,81
667,81
678,81
750,81
781,81
812,81
886,81
616,80
639,80
806,80
925,80
814,79
869,79
889,79
958,79
976,79
632,78
645,78
650,78
710,78
728,78
786,78
799,78
807,78
832,78
926,78
940,78
948,78
614,77
730,77
824,77
851,77
863,77
891,77
896,77
1001,77
518,76
588,76
724,76
751,76
754,76
797,76
800,76
907,76
434,75
567,75
713,75
723,75
725,75
758,75
769,75
773,75
827,75
878,75
880,75
1007,75
651,74
701,74
782,74
913,74
955,74
965,74
714,73
943,73
734,72
770,72
860,72
887,72
903,72
941,72
779,71
811,71
822,71
829,71
845,71
897,71
938,71
1015,71
674,70
740,70
817,70
906,70
921,70
928,70
936,70
485,69
586,69
604,69
627,69
647,69
791,69
582,68
594,68
642,68
840,68
858,68
972,68
1002,68
1010,68
1037,68
1064,68
629,67
706,67
805,67
930,67
933,67
961,67
978,67
1013,67
1080,67
339,66
501,66
541,66
602,66
621,66
766,66
825,66
931,66
934,66
954,66
957,66
982,66
994,66
605,65
623,65
778,65
892,65
923,65
1012,65
1042,65
1085,65
1090,65
487,64
591,64
619,64
646,64
711,64
746,64
823,64
1150,64
1158,64
407,63
637,63
717,63
733,63
830,63
981,63
999,63
1066,63
1087,63
1143,63
748,62
749,62
798,62
818,62
947,62
992,62
1031,62
736,61
905,61
919,61
973,61
986,61
1016,61
1063,61
1081,61
587,60
763,60
912,60
937,60
964,60
968,60
983,60
988,60
998,60
1044,60
1222,60
1284,60
663,59
783,59
846,59
847,59
953,59
1024,59
1036,59
1041,59
1110,59
699,58
828,58
834,58
870,58
875,58
908,58
916,58
935,58
959,58
984,58
995,58
1009,58
615,57
688,57
715,57
945,57
970,57
1030,57
1039,57
1098,57
577,56
658,56
755,56
764,56
794,56
866,56
902,56
942,56
949,56
950,56
1004,56
1082,56
1094,56
530,55
590,55
692,55
876,55
927,55
939,55
980,55
1032,55
1100,55
1106,55
716,54
920,54
932,54
1062,54
1116,54
1118,54
1189,54
1240,54
842,53
848,53
856,53
864,53
882,53
990,53
1056,53
1059,53
1070,53
1101,53
996,52
1017,52
1046,52
1054,52
1068,52
1083,52
1119,52
1194,52
644,51
911,51
962,51
985,51
1011,51
1028,51
1052,51
1055,51
1061,51
1103,51
1104,51
1109,51
1113,51
1128,51
1136,51
1139,51
1383,51
673,50
727,50
918,50
977,50
1003,50
1040,50
1053,50
1077,50
1079,50
1144,50
1166,50
1169,50
2198,50
767,49
816,49
852,49
890,49
1025,49
1047,49
1134,49
1149,49
1236,49
445,48
739,48
893,48
946,48
1029,48
1033,48
1049,48
1058,48
1108,48
1117,48
1120,48
1133,48
1146,48
552,47
901,47
909,47
944,47
975,47
1124,47
1141,47
1154,47
1156,47
1165,47
1171,47
1210,47
607,46
677,46
849,46
929,46
987,46
1008,46
1073,46
1174,46
1202,46
1215,46
1224,46
1243,46
697,45
952,45
1193,45
1214,45
1219,45
1248,45
1256,45
1351,45
601,44
917,44
1048,44
1130,44
1177,44
1187,44
1190,44
1217,44
1221,44
1226,44
544,43
625,43
836,43
971,43
1196,43
1205,43
1218,43
1247,43
1251,43
835,42
951,42
1034,42
1097,42
1145,42
1173,42
1206,42
1225,42
1252,42
1255,42
1258,42
1307,42
1314,42
956,41
993,41
1018,41
1035,41
1051,41
1076,41
1122,41
1125,41
1127,41
1140,41
1162,41
1175,41
1179,41
1182,41
1192,41
1212,41
1216,41
1245,41
1311,41
1319,41
1327,41
1343,41
2036,41
668,40
963,40
1023,40
1099,40
1114,40
1121,40
1129,40
1135,40
1167,40
1180,40
1230,40
1237,40
1239,40
1282,40
1308,40
1310,40
1357,40
1360,40
1022,39
1092,39
1147,39
1191,39
1209,39
1432,39
879,38
1045,38
1084,38
1131,38
1132,38
1142,38
1161,38
1186,38
1207,38
1278,38
1323,38
1332,38
1377,38
1389,38
1396,38
910,37
1006,37
1071,37
1091,37
1159,37
1168,37
1183,37
1199,37
1201,37
1204,37
1253,37
1259,37
1273,37
1274,37
1318,37
1408,37
1470,37
1473,37
991,36
1014,36
1188,36
1223,36
1231,36
1233,36
1276,36
1301,36
1333,36
1353,36
1355,36
1356,36
1390,36
1391,36
1399,36
1555,36
871,35
1072,35
1075,35
1089,35
1137,35
1181,35
1238,35
1250,35
1265,35
1275,35
1277,35
1294,35
1339,35
1361,35
1382,35
1424,35
1448,35
1480,35
872,34
1005,34
1019,34
1095,34
1096,34
1123,34
1227,34
1242,34
1246,34
1264,34
1281,34
1293,34
1309,34
1335,34
1348,34
1349,34
1378,34
1384,34
1387,34
1404,34
1426,34
1439,34
1511,34
1657,34
593,33
788,33
803,33
877,33
881,33
900,33
1050,33
1198,33
1270,33
1306,33
1344,33
1346,33
1372,33
1669,33
2061,33
3325,33
922,32
966,32
1115,32
1160,32
1295,32
1341,32
1358,32
1373,32
1441,32
1484,32
1498,32
1515,32
888,31
914,31
1112,31
1157,31
1163,31
1208,31
1269,31
1271,31
1283,31
1287,31
1288,31
1303,31
1366,31
1369,31
1440,31
1445,31
1490,31
1624,31
1681,31
685,30
756,30
861,30
989,30
1020,30
1107,30
1148,30
1152,30
1184,30
1304,30
1338,30
1375,30
1395,30
1410,30
1425,30
1442,30
1451,30
1472,30
1488,30
1489,30
1501,30
1535,30
1545,30
1589,30
1602,30
1607,30
1656,30
1664,30
1235,29
1260,29
1280,29
1313,29
1317,29
1368,29
1397,29
1398,29
1438,29
1456,29
1471,29
1474,29
1479,29
1496,29
1506,29
1512,29
1518,29
1521,29
1529,29
1588,29
1611,29
1232,28
1263,28
1268,28
1362,28
1416,28
1430,28
1435,28
1437,28
1446,28
1458,28
1459,28
1476,28
1601,28
1729,28
969,27
1057,27
1065,27
1067,27
1069,27
1086,27
1200,27
1254,27
1266,27
1272,27
1297,27
1337,27
1342,27
1364,27
1394,27
1411,27
1431,27
1443,27
1453,27
1462,27
1493,27
1503,27
1525,27
1550,27
1554,27
1565,27
1580,27
1593,27
1600,27
1649,27
1694,27
759,26
1102,26
1138,26
1185,26
1290,26
1298,26
1350,26
1363,26
1381,26
1386,26
1510,26
1513,26
1516,26
1531,26
1532,26
1543,26
1604,26
1608,26
1625,26
1666,26
1769,26
1884,26
1000,25
1153,25
1322,25
1354,25
1359,25
1393,25
1417,25
1429,25
1447,25
1486,25
1522,25
1539,25
1540,25
1542,25
1569,25
1571,25
1573,25
1582,25
1587,25
1590,25
1595,25
1612,25
1629,25
1631,25
1683,25
1704,25
1714,25
1716,25
1720,25
1748,25
1788,25
1875,25
1038,24
1170,24
1234,24
1244,24
1321,24
1379,24
1392,24
1421,24
1434,24
1491,24
1505,24
1514,24
1520,24
1526,24
1552,24
1597,24
1609,24
1627,24
1634,24
1651,24
1667,24
1670,24
1672,24
1680,24
1687,24
1688,24
1731,24
1738,24
1753,24
1760,24
1776,24
1789,24
1796,24
2479,24
819,23
1060,23
1126,23
1164,23
1249,23
1305,23
1402,23
1409,23
1413,23
1427,23
1428,23
1449,23
1507,23
1523,23
1527,23
1548,23
1549,23
1560,23
1576,23
1577,23
1578,23
1617,23
1636,23
1637,23
1647,23
1658,23
1686,23
1697,23
1700,23
1743,23
1751,23
1771,23
1819,23
1862,23
1385,22
1419,22
1433,22
1466,22
1483,22
1508,22
1509,22
1536,22
1551,22
1559,22
1562,22
1570,22
1605,22
1619,22
1645,22
1650,22
1660,22
1673,22
1675,22
1693,22
1707,22
1754,22
1786,22
1791,22
1843,22
1178,21
1285,21
1312,21
1320,21
1340,21
1374,21
1481,21
1495,21
1502,21
1517,21
1533,21
1547,21
1572,21
1574,21
1603,21
1615,21
1623,21
1654,21
1671,21
1691,21
1695,21
1710,21
1723,21
1725,21
1750,21
1792,21
1810,21
1811,21
1814,21
1840,21
1861,21
1888,21
2200,21
810,20
924,20
1093,20
1279,20
1326,20
1388,20
1407,20
1414,20
1475,20
1504,20
1534,20
1596,20
1620,20
1626,20
1648,20
1665,20
1684,20
1719,20
1727,20
1730,20
1734,20
1741,20
1745,20
1752,20
1762,20
1772,20
1775,20
1787,20
1804,20
1813,20
1823,20
1859,20
1879,20
1966,20
2069,20
967,19
1291,19
1300,19
1420,19
1457,19
1519,19
1579,19
1584,19
1585,19
1614,19
1679,19
1682,19
1696,19
1722,19
1739,19
1764,19
1774,19
1798,19
1803,19
1827,19
1882,19
1902,19
1910,19
1917,19
790,18
960,18
1213,18
1292,18
1452,18
1454,18
1469,18
1541,18
1553,18
1568,18
1632,18
1690,18
1708,18
1709,18
1713,18
1715,18
1726,18
1757,18
1770,18
1824,18
1833,18
1836,18
1854,18
1868,18
1874,18
1876,18
1889,18
1895,18
1896,18
1940,18
1941,18
1969,18
1978,18
2044,18
2065,18
2081,18
2195,18
850,17
1380,17
1494,17
1537,17
1621,17
1622,17
1635,17
1644,17
1646,17
1703,17
1718,17
1777,17
1781,17
1799,17
1801,17
1807,17
1815,17
1820,17
1828,17
1839,17
1844,17
1857,17
1860,17
1863,17
1881,17
1887,17
1892,17
1908,17
1927,17
1932,17
1957,17
1958,17
1965,17
1979,17
1989,17
2001,17
2008,17
2014,17
2021,17
2049,17
2082,17
2095,17
2096,17
2108,17
997,16
1267,16
1315,16
1325,16
1371,16
1566,16
1641,16
1661,16
1668,16
1702,16
1744,16
1785,16
1797,16
1818,16
1837,16
1869,16
1893,16
1897,16
1899,16
1904,16
1919,16
1931,16
1938,16
1942,16
1976,16
1987,16
2013,16
2039,16
2072,16
2100,16
2208,16
2215,16
1352,15
1405,15
1465,15
1477,15
1563,15
1594,15
1638,15
1653,15
1765,15
1766,15
1773,15
1795,15
1812,15
1822,15
1826,15
1841,15
1909,15
1920,15
1934,15
1943,15
1944,15
1948,15
1967,15
1971,15
1985,15
1986,15
1993,15
2012,15
2068,15
2080,15
2083,15
2099,15
2120,15
2133,15
2151,15
2155,15
2181,15
2205,15
2271,15
1105,14
1197,14
1229,14
1478,14
1500,14
1581,14
1616,14
1717,14
1732,14
1742,14
1746,14
1749,14
1780,14
1790,14
1809,14
1850,14
1883,14
1907,14
1911,14
1926,14
1960,14
1972,14
1982,14
2004,14
2016,14
2026,14
2035,14
2075,14
2087,14
2089,14
2091,14
2121,14
2124,14
2125,14
2160,14
2174,14
2175,14
2193,14
2216,14
2229,14
2241,14
2260,14
2311,14
2350,14
1078,13
1336,13
1418,13
1482,13
1735,13
1793,13
1831,13
1845,13
1846,13
1864,13
1891,13
1906,13
1921,13
1928,13
1935,13
1947,13
1951,13
1953,13
1968,13
1990,13
1997,13
1998,13
1999,13
2002,13
2020,13
2022,13
2023,13
2028,13
2052,13
2055,13
2073,13
2076,13
2104,13
2106,13
2107,13
2116,13
2136,13
2144,13
2171,13
2172,13
2177,13
2264,13
2276,13
2345,13
2364,13
2683,13
3228,13
815,12
1241,12
1324,12
1561,12
1701,12
1779,12
1858,12
1877,12
1903,12
1929,12
1956,12
1974,12
1975,12
1995,12
2031,12
2032,12
2033,12
2043,12
2063,12
2064,12
2071,12
2079,12
2094,12
2102,12
2118,12
2142,12
2156,12
2157,12
2164,12
2166,12
2179,12
2192,12
2197,12
2230,12
2246,12
2273,12
2288,12
2292,12
2302,12
2303,12
2320,12
2404,12
1111,11
1257,11
1455,11
1783,11
1832,11
1885,11
1894,11
1937,11
1954,11
1962,11
1964,11
1977,11
1983,11
1988,11
2011,11
2015,11
2019,11
2038,11
2041,11
2058,11
2078,11
2086,11
2090,11
2103,11
2111,11
2112,11
2113,11
2138,11
2162,11
2169,11
2185,11
2206,11
2209,11
2210,11
2213,11
2222,11
2227,11
2257,11
2262,11
2268,11
2284,11
2286,11
2300,11
2308,11
2316,11
2323,11
2330,11
2337,11
2340,11
2341,11
2374,11
2377,11
2383,11
2412,11
2428,11
2480,11
2516,11
2568,11
28,10
69,10
81,10
124,10
133,10
168,10
169,10
170,10
239,10
245,10
287,10
660,10
696,10
760,10
762,10
844,10
873,10
899,10
974,10
1021,10
1026,10
1027,10
1043,10
1074,10
1155,10
1172,10
1176,10
1203,10
1211,10
1220,10
1228,10
1261,10
1262,10
1286,10
1289,10
1299,10
1302,10
1328,10
1329,10
1330,10
1331,10
1365,10
1367,10
1370,10
1376,10
1400,10
1401,10
1406,10
1412,10
1415,10
1423,10
1436,10
1444,10
1450,10
1460,10
1461,10
1464,10
1467,10
1468,10
1485,10
1487,10
1497,10
1499,10
1528,10
1530,10
1538,10
1544,10
1546,10
1556,10
1557,10
1558,10
1583,10
1586,10
1591,10
1592,10
1598,10
1606,10
1610,10
1618,10
1628,10
1630,10
1633,10
1639,10
1640,10
1642,10
1643,10
1655,10
1662,10
1674,10
1677,10
1678,10
1685,10
1689,10
1692,10
1705,10
1711,10
1712,10
1721,10
1724,10
1728,10
1733,10
1736,10
1740,10
1747,10
1756,10
1758,10
1761,10
1763,10
1767,10
1768,10
1778,10
1782,10
1802,10
1805,10
1806,10
1808,10
1817,10
1821,10
1825,10
1829,10
1830,10
1834,10
1835,10
1842,10
1848,10
1849,10
1852,10
1855,10
1865,10
1866,10
1867,10
1872,10
1873,10
1880,10
1886,10
1890,10
1901,10
1912,10
1913,10
1914,10
1916,10
1918,10
1922,10
1924,10
1925,10
1930,10
1933,10
1936,10
1939,10
1945,10
1949,10
1950,10
1952,10
1959,10
1963,10
1970,10
1973,10
1980,10
1981,10
1984,10
1992,10
1994,10
2003,10
2006,10
2007,10
2009,10
2018,10
2024,10
2027,10
2029,10
2030,10
2034,10
2037,10
2040,10
2047,10
2048,10
2051,10
2054,10
2056,10
2057,10
2060,10
2062,10
2077,10
2085,10
2092,10
2093,10
2101,10
2105,10
2109,10
2110,10
2114,10
2117,10
2123,10
2129,10
2131,10
2139,10
2147,10
2148,10
2152,10
2153,10
2154,10
2158,10
2163,10
2173,10
2176,10
2178,10
2182,10
2183,10
2187,10
2190,10
2191,10
2194,10
2201,10
2203,10
2214,10
2219,10
2221,10
2224,10
2225,10
2226,10
2232,10
2233,10
2236,10
2237,10
2239,10
2242,10
2243,10
2244,10
2251,10
2265,10
2266,10
2267,10
2277,10
2279,10
2280,10
2290,10
2295,10
2299,10
2307,10
2309,10
2313,10
2318,10
2319,10
2321,10
2325,10
2327,10
2329,10
2343,10
2344,10
2346,10
2356,10
2357,10
2362,10
2367,10
2388,10
2396,10
2400,10
2405,10
2407,10
2411,10
2458,10
2460,10
2465,10
2494,10
2496,10
2524,10
2532,10
2542,10
2576,10
2677,10
2709,10
2959,10
3024,10
1575,9
1613,9
1800,9
1838,9
1856,9
1871,9
1878,9
1898,9
1955,9
1961,9
1991,9
2070,9
2074,9
2115,9
2119,9
2132,9
2137,9
2167,9
2202,9
2204,9
2212,9
2218,9
2245,9
2247,9
2254,9
2259,9
2272,9
2275,9
2282,9
2287,9
2289,9
2314,9
2334,9
2338,9
2351,9
2354,9
2361,9
2375,9
2376,9
2382,9
2391,9
2393,9
2399,9
2410,9
2419,9
2422,9
2425,9
2431,9
2432,9
2434,9
2438,9
2440,9
2441,9
2448,9
2449,9
2467,9
2472,9
2475,9
2476,9
2484,9
2490,9
2509,9
2520,9
2534,9
2540,9
2541,9
2567,9
2590,9
2599,9
2600,9
2614,9
2629,9
2634,9
3083,9
3174,9
3226,9
3324,9
1195,8
1316,8
1564,8
1706,8
1755,8
1759,8
1851,8
1905,8
1915,8
1996,8
2000,8
2017,8
2025,8
2042,8
2053,8
2059,8
2084,8
2098,8
2122,8
2127,8
2143,8
2150,8
2184,8
2188,8
2189,8
2196,8
2211,8
2238,8
2248,8
2255,8
2263,8
2269,8
2270,8
2281,8
2285,8
2305,8
2310,8
2315,8
2317,8
2322,8
2331,8
2347,8
2349,8
2352,8
2355,8
2359,8
2368,8
2390,8
2392,8
2394,8
2395,8
2403,8
2408,8
2413,8
2414,8
2417,8
2421,8
2423,8
2427,8
2435,8
2442,8
2444,8
2447,8
2451,8
2452,8
2453,8
2459,8
2461,8
2469,8
2478,8
2489,8
2497,8
2502,8
2506,8
2519,8
2526,8
2528,8
2533,8
2537,8
2544,8
2555,8
2558,8
2572,8
2580,8
2586,8
2589,8
2610,8
2622,8
2633,8
2637,8
2646,8
2675,8
2697,8
2706,8
2711,8
2781,8
1296,7
1334,7
1403,7
1663,7
1676,7
1698,7
1699,7
1784,7
1847,7
1900,7
2005,7
2050,7
2066,7
2130,7
2135,7
2140,7
2141,7
2146,7
2149,7
2161,7
2170,7
2180,7
2199,7
2223,7
2234,7
2240,7
2249,7
2252,7
2294,7
2301,7
2324,7
2326,7
2328,7
2333,7
2339,7
2353,7
2360,7
2365,7
2366,7
2372,7
2373,7
2378,7
2379,7
2380,7
2381,7
2386,7
2397,7
2401,7
2406,7
2409,7
2416,7
2420,7
2430,7
2443,7
2456,7
2457,7
2462,7
2464,7
2466,7
2474,7
2483,7
2500,7
2504,7
2510,7
2512,7
2513,7
2521,7
2530,7
2535,7
2539,7
2545,7
2548,7
2563,7
2565,7
2569,7
2570,7
2573,7
2575,7
2581,7
2582,7
2583,7
2585,7
2593,7
2602,7
2609,7
2613,7
2619,7
2626,7
2632,7
2638,7
2639,7
2642,7
2647,7
2659,7
2670,7
2671,7
2682,7
2687,7
2691,7
2699,7
2731,7
2764,7
2792,7
2839,7
2912,7
3138,7
254,6
1151,6
1345,6
1659,6
2045,6
2088,6
2097,6
2128,6
2159,6
2165,6
2168,6
2217,6
2231,6
2235,6
2278,6
2293,6
2298,6
2304,6
2312,6
2363,6
2370,6
2387,6
2398,6
2402,6
2429,6
2445,6
2454,6
2455,6
2468,6
2471,6
2473,6
2477,6
2482,6
2485,6
2493,6
2498,6
2499,6
2501,6
2507,6
2515,6
2552,6
2559,6
2562,6
2564,6
2578,6
2584,6
2587,6
2591,6
2592,6
2594,6
2605,6
2608,6
2612,6
2617,6
2623,6
2624,6
2628,6
2630,6
2643,6
2644,6
2649,6
2657,6
2664,6
2668,6
2678,6
2679,6
2685,6
2686,6
2690,6
2694,6
2696,6
2698,6
2700,6
2702,6
2720,6
2727,6
2743,6
2749,6
2756,6
2758,6
2773,6
2777,6
2779,6
2788,6
2794,6
2795,6
2811,6
2818,6
2821,6
2822,6
2826,6
2828,6
2829,6
2830,6
2844,6
2853,6
2913,6
3328,6
3332,6
839,5
1088,5
1422,5
1492,5
1524,5
1599,5
2010,5
2067,5
2126,5
2207,5
2291,5
2306,5
2342,5
2348,5
2358,5
2369,5
2384,5
2385,5
2415,5
2418,5
2424,5
2426,5
2436,5
2439,5
2463,5
2492,5
2503,5
2508,5
2514,5
2518,5
2522,5
2531,5
2536,5
2546,5
2549,5
2554,5
2566,5
2571,5
2577,5
2597,5
2598,5
2604,5
2616,5
2625,5
2645,5
2650,5
2653,5
2662,5
2669,5
2676,5
2680,5
2681,5
2689,5
2693,5
2705,5
2710,5
2712,5
2717,5
2718,5
2725,5
2726,5
2728,5
2729,5
2732,5
2735,5
2738,5
2739,5
2740,5
2742,5
2745,5
2751,5
2770,5
2771,5
2774,5
2776,5
2784,5
2786,5
2801,5
2802,5
2804,5
2809,5
2827,5
2835,5
2837,5
2840,5
2841,5
2843,5
2845,5
2846,5
2847,5
2848,5
2854,5
2857,5
2859,5
2876,5
2881,5
2885,5
2887,5
2892,5
2894,5
2899,5
2907,5
2911,5
2924,5
2927,5
2941,5
3010,5
3193,5
3218,5
3268,5
3277,5
3316,5
1737,4
1794,4
1816,4
1870,4
1946,4
2145,4
2228,4
2250,4
2253,4
2296,4
2297,4
2332,4
2389,4
2433,4
2446,4
2470,4
2486,4
2487,4
2488,4
2495,4
2505,4
2517,4
2523,4
2527,4
2529,4
2538,4
2547,4
2550,4
2553,4
2560,4
2561,4
2574,4
2579,4
2595,4
2596,4
2611,4
2615,4
2618,4
2620,4
2631,4
2640,4
2648,4
2651,4
2654,4
2658,4
2660,4
2665,4
2666,4
2674,4
2684,4
2692,4
2695,4
2701,4
2703,4
2708,4
2713,4
2716,4
2721,4
2724,4
2730,4
2734,4
2737,4
2744,4
2746,4
2747,4
2750,4
2754,4
2761,4
2763,4
2765,4
2766,4
2769,4
2775,4
2782,4
2787,4
2805,4
2807,4
2813,4
2814,4
2819,4
2820,4
2823,4
2824,4
2825,4
2834,4
2836,4
2849,4
2850,4
2851,4
2852,4
2862,4
2864,4
2865,4
2866,4
2869,4
2870,4
2877,4
2878,4
2879,4
2880,4
2889,4
2891,4
2901,4
2903,4
2904,4
2906,4
2909,4
2914,4
2917,4
2919,4
2922,4
2926,4
2929,4
2938,4
2939,4
2950,4
2951,4
2956,4
2960,4
2965,4
2967,4
2970,4
2997,4
3005,4
3016,4
3018,4
3022,4
3028,4
3029,4
3035,4
3051,4
3060,4
3089,4
3090,4
3127,4
3170,4
3278,4
3342,4
1567,3
1853,3
1923,3
2046,3
2134,3
2186,3
2258,3
2274,3
2336,3
2450,3
2511,3
2525,3
2543,3
2551,3
2606,3
2607,3
2627,3
2635,3
2636,3
2641,3
2655,3
2672,3
2673,3
2688,3
2707,3
2714,3
2719,3
2722,3
2733,3
2736,3
2741,3
2748,3
2752,3
2753,3
2759,3
2760,3
2762,3
2767,3
2772,3
2783,3
2785,3
2790,3
2791,3
2793,3
2796,3
2800,3
2803,3
2810,3
2816,3
2817,3
2832,3
2838,3
2842,3
2856,3
2861,3
2863,3
2867,3
2868,3
2871,3
2873,3
2884,3
2886,3
2895,3
2897,3
2898,3
2900,3
2902,3
2910,3
2915,3
2916,3
2918,3
2921,3
2923,3
2928,3
2930,3
2931,3
2932,3
2933,3
2936,3
2942,3
2943,3
2944,3
2949,3
2953,3
2954,3
2958,3
2961,3
2962,3
2963,3
2968,3
2971,3
2973,3
2977,3
2980,3
2982,3
2983,3
2985,3
2986,3
2989,3
2990,3
2992,3
2993,3
2994,3
2995,3
2998,3
2999,3
3001,3
3003,3
3006,3
3012,3
3014,3
3027,3
3032,3
3034,3
3036,3
3037,3
3043,3
3045,3
3048,3
3055,3
3056,3
3064,3
3068,3
3069,3
3072,3
3078,3
3080,3
3081,3
3082,3
3084,3
3087,3
3088,3
3094,3
3096,3
3097,3
3098,3
3100,3
3107,3
3112,3
3113,3
3117,3
3118,3
3122,3
3132,3
3136,3
3152,3
3167,3
3180,3
3187,3
3196,3
3209,3
3215,3
3269,3
